CNPJ_FUNDO,DIAS_OPERADOS,RETORNO_MEDIO_DIARIO,VOLATILIDADE_RISCO
18.800.130/0001-74,102,0.000144894654,0.009585835749
06.015.421/0001-72,102,0.000288215210,0.0007433653207
36.017.763/0001-92,102,0.000645340765,0.002377069625
29.157.520/0001-94,102,0.000497958310,8.221313764e-05
32.893.503/0001-20,102,0.000509321666,2.935983651e-05
01.960.341/0001-71,102,0.000400756970,1.749285568e-05
13.962.947/0001-25,102,0.000647480870,0.01152891374
37.235.518/0001-14,102,0.000427575320,0.002979202746
45.681.874/0001-90,102,0.000370789487,0.003350871528
04.699.653/0001-61,102,0.000415038122,8.35044909e-05
36.986.798/0001-30,102,0.000645002117,0.002373034766
43.509.063/0001-80,102,0.000170839798,0.001136715884
04.128.595/0001-16,102,0.000312056428,0.001631627715
16.569.933/0001-34,102,0.000308338714,0.001335964071
12.884.390/0001-99,102,0.000151118273,0.004074255147
21.470.644/0001-13,102,0.000465330920,0.00959279563
22.681.798/0001-17,102,0.000500844908,3.914077158e-05
24.668.921/0001-95,102,0.001076307154,0.00386884466
09.121.886/0001-04,102,0.000488257455,1.532970972e-05
31.247.970/0001-10,102,0.000201312281,0.0007743539242
22.672.424/0001-35,102,0.000462795272,0.0003880914841
36.249.269/0001-53,102,0.000258056982,0.01027619258
36.436.794/0001-88,102,0.000114583401,0.001769332925
37.231.046/0001-21,102,0.000413489480,0.0004149867468
31.216.976/0001-20,102,0.000730221836,0.007704140575
36.327.569/0001-03,102,-0.000283041154,0.01261895748
26.419.969/0001-95,102,0.000137037071,0.001799569671
03.929.711/0001-33,102,0.002103453588,0.02083575137
42.847.920/0001-90,102,0.001264253192,0.0105650107
08.708.502/0001-83,102,0.000481759587,0.0002026918844
12.120.470/0001-78,102,0.000781387446,0.01141577505
23.186.344/0001-32,102,0.000383682925,0.01229041216
05.357.507/0001-10,102,0.000879071924,0.002833223959
13.812.165/0001-00,102,0.000136317957,0.001816626269
41.326.350/0001-20,102,0.000290922619,0.01083621235
13.614.709/0001-29,102,0.000426592008,0.009976366423
36.248.791/0001-10,102,0.000477496390,0.004052134993
09.093.883/0001-04,102,0.000494110935,0.0001653571891
41.687.221/0001-67,102,0.000521387758,0.008159489261
19.154.010/0001-00,102,0.000667288314,0.01188420241
45.146.729/0001-09,102,0.000471615912,3.263433774e-05
37.243.703/0001-50,102,-0.000074729057,0.009907671876
10.565.542/0001-65,102,0.000491004245,1.414213562e-06
36.249.328/0001-93,101,0.000292289827,0.01076997084
24.634.187/0001-43,102,0.000505079692,2.459674775e-05
08.140.054/0001-64,102,0.000759741946,0.01173730058
28.858.089/0001-40,102,0.000478072688,0.0008821859214
16.816.153/0001-41,102,0.001632486781,0.01812299661
31.964.074/0001-71,102,-0.000494458793,0.01222459762
30.378.522/0001-92,102,0.000003962169,0.00407265368
32.388.012/0001-21,102,0.000367001303,0.0009038960117
42.830.980/0001-08,102,0.000445984872,0.0001934890178
21.918.896/0001-62,102,0.000584629635,0.001154954112
12.823.610/0001-74,102,0.000508437268,3.37194306e-05
17.400.251/0001-66,102,0.002435218970,0.01322505645
42.132.569/0001-50,102,0.000494290408,1.72626765e-05
31.159.166/0001-89,102,0.000274252512,0.0007076743601
40.204.540/0001-01,102,0.000388724255,0.009857519718
45.560.774/0001-05,102,-0.001111248295,0.0197551958
13.902.266/0001-71,102,0.000427795312,0.0008543623353
04.616.277/0001-02,102,0.001011457930,0.01314904715
21.347.522/0001-34,102,0.000508648911,5.86003413e-05
34.270.985/0001-97,102,0.001196862842,0.01344656685
29.152.383/0001-03,102,0.000383333588,0.0007018803317
32.158.410/0001-51,102,0.000496272495,7.474623736e-05
45.274.673/0001-78,102,0.000330944119,0.003622016565
35.415.852/0001-24,102,0.000425636624,0.009372792593
08.927.393/0001-95,102,0.000875686496,0.002687595022
32.485.590/0001-86,102,0.000722341633,0.002142567152
35.505.971/0001-78,102,0.000265741154,0.0009774855498
46.539.671/0001-26,102,0.000578820509,8.769834662e-05
34.617.239/0001-27,102,0.000244380561,0.006819055506
26.243.348/0001-01,102,0.000256227464,0.01256129293
42.831.231/0001-97,102,0.000094775373,0.00354534681
06.118.222/0001-90,102,0.000359837201,0.01102496045
36.326.889/0001-49,102,0.000424577629,0.001741481553
09.137.336/0001-75,102,0.000233885432,0.002130340583
41.373.619/0001-29,102,0.000614602539,4.582575695e-06
29.726.019/0001-00,102,0.000255900946,0.002075553661
40.209.029/0001-00,102,0.001195396924,0.01531344142
04.044.634/0001-05,102,0.000450256153,2.109502311e-05
43.597.464/0001-30,102,0.000249789380,0.002930416523
28.122.142/0001-40,102,0.000359695738,0.01106873823
30.910.036/0001-73,102,0.000495056385,0.0002442294004
00.180.995/0001-10,102,0.000458126304,0.0002049146164
31.204.199/0001-01,102,0.000259783159,0.01196201848
42.261.235/0001-87,102,-0.000866470802,0.01130395718
00.826.907/0001-04,102,0.000458606878,0.0001119776763
04.891.399/0001-07,102,-0.002980118237,0.01731593714
24.300.703/0001-01,102,0.000504759733,3.361547263e-05
36.492.461/0001-76,102,0.000482035344,0.003981292001
44.544.152/0001-20,102,-0.000000223987,0.003282286398
27.782.944/0001-14,102,0.000676851646,0.002971804839
03.068.246/0001-93,102,0.000268764115,0.0007855163907
36.259.239/0001-28,102,0.000362412646,0.01119756322
34.714.223/0001-32,102,-0.002302947434,0.017161087
42.084.627/0001-18,102,-0.000042107816,0.007551930945
36.499.594/0001-74,102,0.001261577857,0.009539112328
26.673.556/0001-32,102,0.001049081927,0.01289879142
39.303.195/0001-84,102,0.000758838768,0.001604901243
42.870.608/0001-17,102,0.000815079957,0.003029837949
32.291.869/0001-29,102,0.000509137125,0.000100284595
40.905.462/0001-72,102,-0.000923481730,0.009413170242
40.575.673/0001-94,102,0.000762052324,0.01117248419
41.544.414/0001-69,102,0.000189527582,0.003858586788
37.525.998/0001-58,102,0.000502683509,2.165640783e-05
20.331.359/0001-59,102,0.001621936246,0.01471295589
36.017.289/0001-07,102,0.000513866768,9.357884376e-05
22.759.995/0001-01,102,0.000631710547,0.001575056189
28.069.673/0001-17,102,0.000527339392,0.0006916877908
42.698.158/0001-27,102,0.000501842066,0.0002264442536
11.061.217/0001-28,102,0.000681119905,0.001256374944
42.447.288/0001-97,102,0.000356277487,0.001031805699
34.428.006/0001-86,102,0.000928423062,0.01153755776
03.102.081/0001-29,102,0.000496217317,1.876166304e-05
26.516.247/0001-59,102,-0.000222945752,0.004329641902
33.361.831/0001-48,102,0.000520490770,0.005098534986
20.162.353/0001-03,102,-0.000065398693,0.001841417117
29.283.824/0001-06,102,0.000109748591,0.001123218144
26.315.550/0001-93,102,0.000257275797,0.01109276931
14.435.485/0001-50,102,0.000261618458,0.001393706928
45.089.460/0001-76,102,0.001286780684,0.01092252462
45.560.980/0001-15,102,0.000000130619,0.00328884235
44.870.362/0001-09,102,-0.000050966021,4.377213726e-05
40.121.890/0001-04,102,0.000396469786,0.001139918857
44.076.234/0001-98,102,-0.000550588182,0.008144650821
41.099.012/0001-00,102,-0.000247675097,0.003842063378
08.674.732/0001-79,102,0.000512160772,0.0002006339951
31.713.528/0001-31,102,-0.001312550092,0.01205394147
35.292.597/0001-70,102,0.000546242232,0.0007337465502
09.075.440/0001-82,102,0.000493910693,1.62788206e-05
25.423.215/0001-46,102,-0.000083003784,0.004316291464
11.145.320/0001-56,102,0.001310062870,0.0112258006
44.585.287/0001-34,100,0.000653635033,0.0001222620137
12.092.694/0001-13,102,0.000500598188,0.0001079629566
32.319.351/0001-56,102,0.002914877972,0.01382566751
33.925.202/0001-01,102,0.000247331547,0.002944514731
30.507.901/0001-35,102,0.000341880594,0.007300804134
19.009.392/0001-88,102,-0.000226553423,0.004343456343
28.296.490/0001-34,102,0.000100978182,0.002735346596
31.145.851/0001-56,102,0.000706684279,0.001794154397
29.177.013/0001-12,102,0.000538389843,0.01385547917
40.692.052/0001-90,102,0.000418324501,0.002789235738
46.479.899/0001-78,102,0.000386278203,0.01094122361
44.602.870/0001-06,102,0.000291304310,0.0080803331
35.822.736/0001-20,102,-0.000316823156,0.01061103647
18.060.364/0001-22,102,0.000516224868,4.523273151e-05
23.686.459/0001-96,102,0.000232938904,0.001622037916
26.407.092/0001-12,102,0.001972601882,0.01015854488
15.603.945/0001-75,102,0.000255570935,0.01163278389
32.158.441/0001-02,102,0.000253762075,0.01109441103
10.783.480/0001-68,102,0.000345762560,0.0004941133473
33.768.955/0001-42,102,0.000445253877,0.0006885826022
34.081.049/0001-38,102,0.000497153156,3.141655614e-05
28.515.996/0001-97,102,0.001220532541,0.009553832529
07.096.546/0001-37,102,0.000301263930,0.01221075026
22.922.145/0001-82,102,0.000651681040,0.00192105596
07.539.298/0001-51,102,0.000583844268,0.001177893883
18.033.470/0001-17,102,0.000541598169,0.0009104290197
02.423.569/0001-95,102,0.000423694256,7.192357055e-05
00.809.773/0001-13,102,0.000412252968,3.938273734e-05
35.637.151/0001-30,102,0.000874405129,0.003515019346
47.628.864/0001-16,102,0.000487667492,0.0001652634261
03.699.947/0001-20,102,0.000437264655,5.370288633e-05
28.428.202/0001-58,102,0.000130013992,0.004002422766
17.138.452/0001-37,102,0.000450339298,1.870828693e-05
40.102.306/0001-73,102,-0.000894159653,0.01224669008
29.241.799/0001-90,102,0.000475957103,0.001002069359
10.740.552/0001-90,102,0.000401651233,3.31662479e-06
13.060.032/0001-24,102,0.000830236652,0.002775432399
10.787.647/0001-69,102,0.000498981898,0.0002831748576
20.335.511/0001-71,102,0.000037710475,0.01243822146
41.901.161/0001-33,102,0.000299704644,0.002415870237
41.978.534/0001-74,102,0.000522149300,0.0005638075913
36.327.192/0001-92,102,0.001051571272,0.01444363597
37.627.843/0001-22,102,0.000564202956,0.007917020715
03.564.825/0001-27,102,0.000427385660,0.002481313362
13.958.691/0001-82,102,0.000481354514,7.275300681e-05
29.549.598/0001-54,102,0.000329265996,0.0009157614318
21.625.026/0001-03,102,0.000888093172,0.002851613929
05.629.888/0001-40,102,0.000480626066,9.961425601e-05
30.877.877/0001-26,102,0.000461738032,0.0003853868187
42.014.300/0001-70,102,-0.000075601522,0.0009076497122
40.660.810/0001-99,102,0.000098712678,0.008454832642
35.002.482/0001-01,102,0.001568793214,0.01213315412
35.822.770/0001-02,102,-0.000384234176,0.003295814012
37.495.383/0001-26,102,0.000317623528,0.008813667568
41.898.839/0001-76,102,0.001066825327,0.005643454704
17.254.044/0001-40,102,0.000483308938,7.969316156e-05
35.789.402/0001-00,102,0.000506065517,2.308679276e-05
11.409.269/0001-42,102,0.001038421891,0.003523933739
26.525.548/0001-49,102,0.000101888952,0.004764512042
42.338.321/0001-40,102,0.000366986354,0.001199266859
35.610.530/0001-36,102,0.000879468482,0.0115081916
09.143.318/0001-04,102,0.000618054566,0.01104520896
45.598.564/0001-06,102,-0.000089631293,0.003424113462
43.618.920/0001-80,102,-0.000798475358,0.007780152891
28.911.549/0001-57,102,0.001333777764,0.004088729265
44.642.691/0001-00,102,0.000620917506,0.01240056233
40.102.324/0001-55,102,0.000574205628,0.002202180964
11.145.288/0001-09,102,0.000497993017,0.0002326456533
30.129.277/0001-80,102,0.000005944049,0.004055719295
39.528.038/0001-77,102,0.000307258103,0.00995648899
42.831.022/0001-43,102,-0.000583111287,0.005873552588
32.902.638/0001-04,102,-0.000398660505,0.0085830554
31.820.758/0001-08,102,-0.000354784243,0.01061413129
31.247.845/0001-00,102,0.000128273047,0.003659549289
34.054.888/0001-67,102,0.000372997575,0.0006665575744
14.781.366/0001-50,102,0.001248509185,0.01456415003
37.719.396/0001-31,102,0.000384989955,0.0009096191511
09.498.697/0001-47,102,0.000562576282,0.0002967726402
30.068.224/0001-04,102,0.000293396290,0.01086099291
30.353.590/0001-05,102,0.000511682391,1.954482029e-05
09.501.881/0001-07,102,0.000502918988,2.078460969e-05
41.075.637/0001-24,102,0.000299315653,0.002403417567
37.514.937/0001-95,102,0.000122888606,0.01085886932
04.163.555/0001-05,102,0.000508350441,0.01387741312
35.822.752/0001-12,102,0.000328928617,0.001188560895
01.753.087/0001-30,102,0.000681128149,0.01149648655
37.567.365/0001-02,102,0.002042815749,0.01927404773
35.823.433/0001-21,102,0.000509635086,1.389244399e-05
46.134.117/0001-69,102,0.000952347141,0.003043131775
37.539.419/0001-26,102,0.000165572745,0.001130006195
23.379.125/0001-70,102,0.000569706506,0.001173565081
39.835.826/0001-06,102,-0.000213017311,0.004306182764
11.301.137/0001-00,102,-0.001262312321,0.007941004848
00.817.677/0001-17,102,0.000104336037,0.001493677007
18.079.265/0001-92,102,0.000352406048,0.0003639120773
68.623.479/0001-56,102,0.000447197815,7.09788701e-05
39.506.707/0001-00,102,0.000144198179,0.00316497267
42.085.537/0001-41,102,0.000405036521,0.002789422342
11.180.612/0001-20,102,-0.000249181055,0.01156886749
11.046.645/0001-81,102,0.000505603052,1.670329309e-05
03.618.256/0001-55,102,0.000380975530,0.0007215871396
40.916.758/0001-99,102,0.001286371774,0.00698292718
01.525.057/0001-77,102,0.000165077957,0.01170902652
35.142.453/0001-37,102,0.000551781446,0.003346548072
22.003.346/0001-86,102,0.000384778002,0.0005682807405
32.398.936/0001-09,102,0.000708162630,0.004865998664
30.995.398/0001-04,102,-0.000242294768,0.01061312536
15.559.416/0001-11,102,0.000390176714,0.01097466838
23.731.371/0001-49,102,0.000558350502,0.001172392426
44.574.280/0001-17,102,0.001227119981,0.01056937009
22.773.406/0001-40,102,0.000628018204,0.00844288215
35.779.996/0001-60,102,0.001041991780,0.01116974167
33.342.285/0001-06,102,0.000411474819,0.0004216396566
12.586.238/0001-20,102,0.000465490441,0.0007598960455
13.950.062/0001-06,102,-0.000178168263,0.01042070233
09.636.818/0001-70,102,0.000504740816,4.502221674e-05
05.635.774/0001-02,102,0.000448917942,2.037154879e-05
13.397.537/0001-89,102,0.000456788802,2.206807649e-05
08.610.270/0001-26,102,0.000577384635,0.0005650964519
28.849.744/0001-02,102,0.000502456057,5.911006682e-05
32.041.623/0001-07,102,0.000644650302,0.01279486561
32.525.986/0001-00,102,0.000627041742,7.681145748e-06
11.392.165/0001-72,102,0.000313776327,0.007070756395
30.877.865/0001-00,102,0.000156070400,0.001561837059
07.535.807/0001-78,102,0.000512279925,8.624384036e-05
05.461.732/0001-00,102,0.000131482479,0.00217368535
42.870.843/0001-99,102,0.000579048820,0.01325110531
19.550.364/0001-73,102,0.000398263645,0.0005352896412
18.956.729/0001-00,102,-0.000552133065,0.006686869896
08.046.355/0001-23,102,0.000219040253,0.01149598573
04.889.781/0001-78,102,-0.002999251902,0.01736876297
21.940.681/0001-48,102,-0.000018235706,0.003924775153
20.230.719/0001-26,102,0.000283843069,0.0006717484648
42.336.900/0001-54,102,0.001022609588,0.004139857123
12.483.978/0001-30,102,0.000519629164,0.0009106964368
77.054.658/0001-00,102,-0.000046815291,0.01153414583
36.113.052/0001-11,102,0.000629145912,0.0003511381495
38.110.562/0001-60,102,0.000424752157,0.01466973176
18.418.894/0001-08,102,0.000499491355,1.568438714e-05
32.921.808/0001-06,102,0.001353527007,0.01251841432
08.266.344/0001-59,102,0.000464247462,1.60623784e-05
30.606.402/0001-03,102,-0.000332744776,0.008686432985
22.918.245/0001-35,102,0.000497442256,1.8734994e-05
21.595.829/0001-54,102,0.001231213249,0.00946755338
46.329.524/0001-21,102,0.001249625911,0.01056155391
15.037.554/0001-30,102,0.000454095612,0.0001628619047
34.109.803/0001-09,102,0.000320398247,0.009075075978
34.123.534/0001-27,102,0.000167903631,0.01478410471
04.621.721/0001-70,102,0.000260283427,0.0008319074468
29.613.915/0001-54,102,0.000662036999,0.00155605302
30.045.263/0001-88,102,0.000165701992,0.001644814579
39.511.032/0001-97,102,0.000378351201,0.0005795670798
48.373.447/0001-32,98,0.000706690609,0.01229285907
44.209.661/0001-05,102,0.002903270787,0.01508526221
12.412.832/0001-02,102,0.000501637459,0.0001017251198
30.995.144/0001-96,102,0.000569429789,0.009934809661
42.717.960/0001-17,102,0.000498758384,0.0002263581233
37.348.087/0001-00,101,0.000645552379,0.002338703487
37.970.369/0001-37,102,0.000645351053,6.244997998e-06
25.079.578/0001-06,102,0.000452427944,0.001167215062
02.498.204/0001-20,102,-0.000281363386,0.008380738154
34.096.240/0001-53,102,0.000437611763,0.0002594243628
09.528.698/0001-97,102,0.000168794239,0.002216111911
45.019.184/0001-70,102,0.000434645449,0.0002927746574
41.721.609/0001-37,102,0.000603181031,0.002268264755
02.887.290/0001-62,102,0.000337004576,0.01059436699
12.265.822/0001-83,102,0.000503568849,0.0002962397678
04.385.278/0001-85,102,0.000871388202,0.002692746553
10.583.916/0001-75,102,0.000512970144,4.792702787e-05
41.545.124/0001-30,102,0.000013165923,0.001538519743
36.233.783/0001-09,102,-0.000096993721,0.005005389595
02.201.164/0001-02,102,0.000739135208,0.001869740089
36.249.277/0001-08,102,0.000897962472,0.01132791291
22.632.296/0001-04,102,0.000412531494,0.001146165346
30.506.340/0001-50,102,0.000059716502,0.003971785619
37.467.515/0001-06,102,0.000382594820,0.009849317489
17.502.869/0001-37,102,0.000445481862,1.519868415e-05
46.063.670/0001-58,102,-0.000217214288,0.01916770187
46.467.149/0001-86,102,-0.000020573075,0.003902960287
42.698.666/0001-05,102,0.000506095466,0.005955667385
39.502.691/0001-67,102,-0.000270190048,0.008417567998
41.799.581/0001-50,102,0.000353343786,0.004264213292
18.085.924/0001-01,102,0.000187352616,0.008781131021
15.029.147/0001-81,102,0.000738189875,0.002174612379
05.322.696/0001-96,102,0.000807588865,0.01388688334
44.434.863/0001-42,102,0.001281887451,0.0171877052
10.577.516/0001-57,102,0.000865888058,0.002781760414
32.236.915/0001-97,102,-0.000242116776,0.009701887342
31.844.667/0001-02,102,-0.000736945838,0.006710263557
41.594.333/0001-73,102,0.000617262347,0.001418359263
26.210.471/0001-18,102,0.000132385748,0.004028552594
17.087.932/0001-16,102,0.000005145125,0.004095498138
41.287.704/0001-74,102,0.000120495882,0.002466142332
04.018.864/0001-91,102,0.000785854747,0.01113946583
20.226.378/0001-15,102,0.000356161416,0.004250694884
10.551.375/0001-01,102,0.002605739231,0.01743475907
12.120.475/0001-09,102,0.000436541962,1.6e-05
40.812.328/0001-27,102,0.000393420343,0.01514655769
31.964.487/0001-56,102,0.000712470794,0.002535784494
32.742.742/0001-89,102,0.000573110841,0.001174634837
33.520.968/0001-06,102,0.000420351070,0.00281476944
26.261.488/0001-02,102,0.000230138267,0.003842840616
20.586.697/0001-31,102,0.000007937021,0.003882779932
09.412.822/0001-54,102,0.001388315976,0.01283284559
02.748.688/0001-18,102,0.000245752232,0.01163968483
41.083.033/0001-20,102,-0.000846975889,0.006206170075
37.483.238/0001-25,102,-0.001237312179,0.01198550037
32.397.281/0001-54,102,0.000533530828,0.0005048673093
34.096.089/0001-53,102,0.001059660899,0.01023963217
34.109.961/0001-50,102,0.000340092467,0.002037906769
20.216.233/0001-33,102,0.000420800429,0.0003093218389
00.360.293/0001-18,102,-0.000261936397,0.008376691471
02.138.442/0001-24,102,0.000300788868,0.01038837398
45.160.183/0001-40,102,-0.001104774517,0.01966970539
28.015.623/0001-57,102,0.001245759321,0.005886339185
23.970.201/0001-17,102,0.000524478585,1.360147051e-05
40.616.164/0001-62,101,0.000311780448,0.003000713082
37.663.456/0001-41,102,0.001686132347,0.02206129919
31.963.539/0001-70,102,0.001178111289,0.005765057675
33.952.885/0001-88,102,0.000272132707,0.001606894209
26.380.695/0001-78,102,0.000302181301,0.002906318634
39.255.834/0001-83,102,0.000254819222,0.002859765025
31.905.106/0001-68,102,0.000448104088,0.0008813852733
41.333.093/0001-53,102,-0.000417451853,0.008073600436
15.154.410/0001-64,102,0.000209195754,0.01165615074
47.541.046/0001-81,102,0.000459454315,0.000348625874
27.944.406/0001-89,102,0.000378160107,0.001558458533
23.731.495/0001-24,102,0.000186384350,0.002169632688
18.418.825/0001-96,102,0.000499560968,1.64924225e-05
48.106.995/0001-04,93,-0.000249576527,0.004568144809
42.754.313/0001-85,102,0.000891581861,0.003930776895
27.347.367/0001-32,102,0.000460210387,3.903844259e-05
28.797.658/0001-95,102,0.000409411544,0.003469315494
09.648.050/0001-54,102,0.002727225449,0.01776978573
26.779.976/0001-06,102,0.000542967709,3.189043744e-05
41.083.018/0001-81,102,-0.000839953545,0.006576438626
26.344.729/0001-79,102,0.000474325230,0.0002803319461
34.616.836/0001-37,102,0.000279790578,0.002137655491
34.887.320/0001-27,102,0.000478614847,0.006262956091
40.635.100/0001-09,101,0.000313098939,0.002999096364
30.521.581/0001-78,102,0.000129057281,0.00365832038
31.416.575/0001-13,102,0.000102150388,0.003658997677
36.015.100/0001-39,102,0.000112086723,0.00176784247
43.105.440/0001-16,102,0.000492149658,1.417744688e-05
34.109.752/0001-07,102,0.000101027516,0.0009347416755
31.523.658/0001-01,102,0.000345058487,0.004282118985
31.933.918/0001-17,102,0.001102681230,0.01458421229
09.093.749/0001-03,102,0.000680551218,0.001805637837
34.109.840/0001-09,102,0.001136626563,0.01466997798
37.347.946/0001-39,102,0.000277268878,0.001478132944
09.093.537/0001-18,102,0.000490687339,1.216552506e-05
17.687.735/0001-38,102,0.000507722487,2.092844954e-05
19.782.311/0001-88,102,0.000254896672,0.0005290793891
04.895.210/0001-46,102,-0.003016706096,0.0173760623
42.299.229/0001-19,102,0.000226322585,0.00202094656
08.912.569/0001-35,102,0.000093655428,0.01133348958
34.674.552/0001-05,102,0.001183341244,0.01339559122
13.058.816/0001-18,102,0.000225271860,0.01177180143
20.216.336/0001-01,102,0.000490279019,0.0001114854251
42.747.231/0001-03,102,0.000017632454,0.005293136121
04.881.191/0001-07,102,-0.002979524434,0.01731972584
13.945.537/0001-76,102,0.000297767107,0.001151390029
33.925.183/0001-05,102,-0.000041881718,0.008437682857
08.830.947/0001-31,102,0.001370496203,0.01310301679
01.587.403/0001-41,102,0.000324852620,0.0009695091542
13.001.211/0001-90,102,0.000650903079,0.00428330118
05.902.493/0001-79,102,0.000462750563,0.0001041633333
33.144.687/0001-98,102,-0.000256994405,0.008519555974
32.683.901/0001-11,102,0.000607459573,0.002243568363
45.726.278/0001-89,102,0.000376674864,0.003621559195
15.912.241/0001-84,102,0.001362641651,0.009425653823
44.284.326/0001-63,102,-0.006519957491,0.06603383149
09.125.134/0001-03,102,0.000292406933,0.001151984375
38.542.779/0001-40,102,-0.002139004792,0.01455335497
17.155.131/0001-40,102,0.000452012307,0.006940973347
45.278.833/0001-57,102,0.000509161036,2.304343724e-05
35.556.444/0001-92,102,0.000722003017,0.007994417427
42.556.281/0001-03,102,0.000945478880,0.009161603571
10.813.716/0001-61,102,0.000516729315,8.424369413e-05
15.154.319/0001-49,102,0.000478701920,0.0001549225613
34.109.771/0001-33,102,0.000229461078,0.007627000328
09.577.447/0001-00,102,0.000503026480,1.862793601e-05
17.554.200/0001-99,102,-0.000195666974,0.009935619105
24.633.789/0001-86,102,-0.000263996137,0.008464722913
42.887.856/0001-70,102,0.000282766974,0.001172496055
43.496.588/0001-29,102,0.000427864954,0.0006513478333
13.554.383/0001-91,89,-0.010397401131,0.1061263889
29.298.529/0001-15,102,0.000348069239,0.001624918152
38.710.803/0001-02,102,0.000742436249,0.005323196126
46.521.568/0001-59,102,0.000671095909,3.340658618e-05
39.487.197/0001-70,102,0.000376544919,0.0005790423128
36.178.569/0001-99,102,0.001095000446,0.008849667169
30.568.495/0001-10,102,0.000258391529,0.001540596638
19.727.078/0001-30,102,0.001220487477,0.02020887681
36.521.802/0001-94,102,-0.000091344471,0.005384739177
01.165.781/0001-37,102,0.000433054899,0.0003139490405
44.157.044/0001-03,102,0.001726869132,0.02078865077
30.506.330/0001-14,102,0.000146344827,0.003882184565
28.396.597/0001-54,102,0.000294663025,0.001170819371
41.391.014/0001-60,102,-0.000101716342,0.002267551102
44.271.767/0001-20,102,0.000320770994,0.0004975640662
37.887.733/0001-08,102,0.000302983924,0.00694123757
28.866.524/0001-89,102,0.001035359695,0.005049396202
28.974.050/0001-99,102,0.000446821967,0.0001923720354
31.238.370/0001-95,102,0.000405589986,0.002743710991
42.774.252/0001-18,102,0.000398109811,0.0006252959299
03.209.409/0001-00,102,0.002132208708,0.02067426794
26.732.468/0001-64,102,0.000752192255,0.002804279052
40.695.974/0001-51,102,0.000097790803,0.004707748294
20.077.711/0001-71,102,0.000465025431,0.002257457862
13.079.634/0001-23,102,0.000228158176,0.001476053183
37.231.005/0001-35,102,-0.000025419537,0.002509054802
11.245.687/0001-41,102,0.000507197705,3.088689042e-05
28.075.454/0001-40,102,0.000415716900,0.01208054908
31.594.622/0001-19,102,0.000255172855,0.002065777336
13.608.337/0001-28,102,0.000336763405,0.002716126838
19.523.641/0001-59,102,0.000523372018,0.001748552544
34.218.740/0001-10,102,-0.003122237765,0.02177877795
14.188.162/0001-00,102,0.000261856807,0.001053983871
14.491.665/0001-50,102,0.000143031096,0.001560145827
39.876.097/0001-36,102,0.000066677791,0.002999198226
39.486.319/0001-04,102,0.000530556671,0.0004478146938
00.885.762/0001-12,102,0.000496564466,1.797220076e-05
22.632.237/0001-28,102,0.000425305627,0.009593294898
11.859.602/0001-15,102,0.000508101430,0.0001428705708
14.466.898/0001-00,102,0.000472231037,0.0002464142853
41.423.837/0001-20,102,0.000904984291,0.003911517608
35.471.498/0001-55,102,0.000574837657,0.01407504771
43.617.507/0001-00,102,0.000255322168,0.02213170949
10.320.151/0001-80,102,0.001357601937,0.01462795146
38.029.012/0001-11,102,0.001258538315,0.0150769812
28.386.255/0001-53,102,0.000336082716,0.001094413085
07.593.972/0001-86,102,0.000517518895,5.743692192e-05
35.711.552/0001-92,102,0.000249403876,0.002950658909
19.587.174/0001-20,102,-0.000320410112,0.007286071713
08.927.292/0001-14,102,0.000447839949,0.0001117004924
20.441.483/0001-77,102,0.000530582936,7.78524245e-05
36.021.696/0001-80,102,0.000644639253,0.002379397613
25.224.843/0001-00,102,0.000648164233,0.01245252609
23.731.351/0001-78,102,-0.000489084810,0.008875021465
04.520.220/0001-05,102,0.000468414877,2.066397832e-05
09.300.207/0001-56,102,0.000448097811,0.0001595493654
10.474.514/0001-32,102,0.000375651569,0.0006653803424
06.251.554/0001-48,102,0.000315504316,0.01212819059
28.903.674/0001-15,102,0.000878865081,0.0143644671
30.877.528/0001-04,102,0.000284469053,0.0007750690292
37.174.205/0001-01,102,0.000401174123,0.00155356268
20.335.176/0001-01,102,0.000298813791,0.001057704117
16.938.231/0001-80,102,0.000505521936,8.880878335e-05
10.577.505/0001-77,102,0.000465380037,7.09083916e-05
30.378.445/0001-70,102,0.000311216769,0.0006329944707
40.914.431/0001-88,102,0.000666407553,0.009740742528
26.277.746/0001-30,102,0.000608222898,0.01080021139
32.905.802/0001-37,102,-0.000519996649,0.01430859948
04.882.688/0001-31,102,-0.002968517309,0.01731512876
30.518.554/0001-46,102,0.002188496845,0.02067601446
28.653.850/0001-08,102,-0.000230315974,0.004370057093
23.682.485/0001-46,102,0.000468055463,7.549834435e-05
68.599.141/0001-06,102,0.000438360141,1.268857754e-05
04.277.488/0001-50,102,0.000390255156,0.0036631294
34.218.752/0001-45,102,0.001561420747,0.03698909349
07.663.801/0001-86,102,0.000565194492,0.01087614955
19.154.041/0001-60,102,0.000249075457,0.002028823797
41.373.593/0001-19,102,-0.000275487371,0.00782162937
39.807.335/0001-51,102,0.000324748415,0.002371942875
36.318.430/0001-01,102,0.000787516620,0.01381468628
32.312.426/0001-77,102,-0.000005247619,0.001980939928
34.833.005/0001-17,86,-0.011405039778,0.1079347221
43.984.537/0001-46,102,0.000421446911,0.002801691989
44.459.491/0001-09,102,0.000397175091,0.0002990133776
08.935.364/0001-75,102,0.000493628576,2.25166605e-05
47.610.970/0001-72,102,0.000539191287,0.0003147792878
